DunsNumber,Company,TradeName,Address,City,State,ZipCode,ZIP4,Officer,Title,Area,Phone,Region,HQDuns,HQTradeName,HQAddress,HQCity,HQOfficer,HQTitle,Subsidiary,Related,Kids,Latitude,Longitude,LevelCode,EstCat,Emp90,Emp14,Emp15,EmpC15,EmpHere,EmpHereC,SizeCat,SIC2,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SICChange,SIC90,Industry,IndustryGroup,HQDunsChange,FipsChange,OutofBis,YearStart,SalesHereC,SalesGrowth,SalesGrowthPeer,MoveYears,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,MoveEmp,EmpC,MoveSales,PubPriv,LegalStat,ForeignOwn,ImpExpInd,GovtContra,Minority,GenderCEO,WomenOwned,Relocate,MoveOften,Cottage,FirstYear,LastYear,Address_First,City_First,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,PayDex22,PayDex23,PayDex24,PayDex25,F1,F3,F4,F5,F6,F7,F8,F9,F10,DnB1,DnB2,DnB3,DnB4,DnB5,DnB6,DnB7,DnB8,DnB9,DnB10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
0.18095185446127385,0.6136110078095947,0.0,0.6322408536585367,0.5170380078636959,0.21568627450980393,0.9693710615608337,0.8469772657763278,0.7312687312687313,0.7948717948717948,0.0,0.0,0.4291044776119403,0.1810160755808358,0.0,0.6355606758832565,0.518936877076412,0.7308075772681953,0.8108108108108109,0.0,0.0,0.0,0.06086076701367771,0.9817063174545616,0.25,1.0,0.0007189072609633358,0.0,0.0,0.0017889087656529517,0.0,0.6666666666666666,0.0,0.7346938775510203,0.6568212010869565,0.9398697235864502,0.44744967009964115,0.0,0.0,0.7546158078365495,0.13011542497376705,0.59765625,0.0,0.0,0.0,0.8953488372093024,1.0,1.0,1.0,0.24152542372881355,0.74732815839802,0.5425824175824177,0.4329268292682927,0.5752276426114007,0.25405405405405407,0.4345238095238095,0.03338068181818182,0.25,0.009644613409454274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6400000000000006,1.0,0.6294298921417566,0.5183006535947712,0.6802325581395349,0.5843023255813953,0.7212643678160919,0.6726190476190476,0.8676470588235294,0.7314814814814814,0.8227272727272726,0.8095238095238095,0.8802816901408451,0.8896103896103896,0.7926829268292683,0.8636363636363636,0.7361111111111109,0.6708333333333334,0.7565789473684208,0.9104477611940298,0.7205882352941178,0.8437499999999999,0.8205128205128205,0.6917808219178081,0.47559481909052514,0.47559481909052514,0.3909967619315782,0.34136280444882444,0.34136280444882444,0.34136280444882444,0.34136280444882444,0.34136280444882444,0.34136280444882444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333333
0.04870075874287767,0.6188174042394942,0.0,0.6554878048780488,0.21952817824377457,0.1764705882352941,0.3287485862013249,0.32572127637883574,0.47002997002997005,0.7948717948717948,0.7215686274509804,0.20244420828905418,0.2966417910447761,0.048775349598915524,0.0,0.6570660522273426,0.2186046511627907,0.47258225324027914,0.8108108108108109,0.0,0.0,0.0,0.18244770466770932,0.15682082939322517,0.25,1.0,0.0008986340762041698,0.0,0.0,0.0,0.0,0.0,0.0,0.510204081632653,0.5320649483695652,0.7719780537715654,0.5587988807260094,0.0,0.0,0.5655918474889602,0.6673662119622246,0.5859375,0.0,0.0,0.0,0.9883720930232558,1.0,0.3333333333333333,0.3333333333333333,0.3601694915254237,0.5448588142648217,0.5961538461538461,0.5487804878048781,0.6556313219752375,0.5135135135135136,0.5595238095238095,0.05894886363636364,0.16666666666666666,0.02880322901830179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9599999999999937,1.0,0.6544684129429892,0.2196078431372549,0.8372093023255814,0.7180232558139534,0.8017241379310345,0.8244047619047619,0.8323529411764706,0.75,0.5818181818181817,0.6845238095238095,0.8345070422535211,0.7987012987012987,0.6890243902439024,0.8116883116883117,0.6319444444444444,0.7041666666666666,0.5328947368421053,0.7761194029850746,0.6102941176470589,0.49479166666666663,0.8333333333333333,0.5993150684931507,0.4264043361959735,0.34887371533155004,0.34887371533155004,0.34887371533155004,0.34887371533155004,0.27849500211178374,0.27849500211178374,0.27849500211178374,0.27849500211178374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
0.10377306254387965,0.9070286351803644,0.0,0.4954268292682927,0.5019659239842726,0.5882352941176471,0.02298432703183067,0.383219492302987,0.9865134865134865,0.6666666666666666,0.4784313725490196,0.3140276301806589,0.753731343283582,0.10384333521053363,0.0,0.4965437788018433,0.5029900332225914,0.985543369890329,0.7027027027027027,0.0,0.0,0.0,0.5719139140161236,0.05908370906856397,0.25,1.0,0.0005648557050426209,0.00017597888253409588,0.00018421295017039696,0.0,0.0005001250312578144,0.0,0.0,0.7959183673469387,0.7183698423913043,0.7500944654325652,0.44744967009964115,0.0,0.0,0.8133633328155846,0.4512067156348374,0.5546875,0.0,0.0,0.0,0.8604651162790697,1.0,0.3333333333333333,0.3333333333333333,0.6101694915254238,0.7899932500843739,0.28571428571428575,0.5060975609756098,0.569855895016584,0.35000000000000003,0.5178571428571428,0.012073863636363636,0.16666666666666666,0.01623560343628511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.519999999999996,1.0,0.4291217257318952,0.503921568627451,0.7441860465116279,0.5930232558139534,0.896551724137931,0.8928571428571428,0.8941176470588236,0.9259259259259259,0.8363636363636363,0.9047619047619048,0.8732394366197184,0.7792207792207793,0.8048780487804876,0.8831168831168832,0.5833333333333333,0.5333333333333332,0.5526315789473684,0.6716417910447761,0.7941176470588234,0.4999999999999999,0.846153846153846,0.9452054794520548,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.4500633535126003,0.6875,0.6785714285714285,0.6296296296296295,0.7037037037037037,0.7037037037037037,0.5909090909090909,0.5909090909090909,0.5555555555555555,0.6000000000000001,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.026483461793557594,0.44105615470435106,0.0,0.3868140243902439,0.02817824377457405,0.8627450980392157,0.7597754079819035,0.5919053930064226,0.492007992007992,0.7948717948717948,0.7843137254901961,0.4160467587672688,0.30597014925373134,0.026559794695763913,0.0,0.3844086021505376,0.026578073089700997,0.4940179461615154,0.8108108108108109,0.0,0.0,0.0,0.33660000278475233,0.33917790253429925,0.25,1.0,0.00010270103728047654,0.0,0.0,0.0,0.0,0.0,0.0,0.7346938775510203,0.6712505733695652,0.6825658166477774,0.5587988807260094,0.0,0.0,0.8070742921487735,0.13011542497376705,0.59765625,0.0,0.0,0.0,0.9534883720930233,1.0,0.3333333333333333,0.3333333333333333,0.7245762711864406,0.7761840476994037,0.5851648351648352,0.4268292682926829,0.4222229661523249,0.6297297297297297,0.44047619047619047,0.001420454545454545,0.5,0.0027318761407171188,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.8400000000000034,1.0,0.387904468412943,0.02679738562091503,0.8604651162790699,0.8255813953488371,0.8419540229885057,0.8154761904761904,0.8911764705882353,0.8796296296296295,0.8272727272727273,0.8779761904761905,0.8591549295774649,0.8376623376623377,0.8109756097560974,0.8311688311688312,0.8124999999999998,0.8875,0.7434210526315788,0.914179104477612,0.8308823529411766,0.8906249999999999,0.8910256410256412,0.9178082191780821,0.3873785724341827,0.5245248486554976,0.5354709277769957,0.5354709277769957,0.5354709277769957,0.5353723778685062,0.6195832746726735,0.5701464170068985,0.5701464170068985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75
0.0065377593398708925,0.05169207883971737,0.31402439024390244,0.754954268292683,0.5838794233289646,0.6078431372549019,0.06327758927128778,0.11387501274339891,0.9655344655344655,0.6666666666666666,0.984313725490196,0.7720510095642933,0.6268656716417911,0.006615656173756932,0.3311036789297659,0.7557603686635944,0.586046511627907,0.9626121635094715,0.7027027027027027,0.0,0.0,0.0,0.5255663490501672,0.09001903194391814,0.25,1.0,0.00010270103728047654,0.0,0.0,0.0,0.0,0.0,0.0,0.7346938775510203,0.3901076195652174,0.6116418020400454,0.8195066907506878,0.0,0.0,0.7572311010410648,0.19517313746065057,0.50390625,0.0,0.0,0.0,0.7093023255813954,0.0,0.3333333333333333,0.3333333333333333,0.8347457627118644,0.743334458319271,0.3543956043956044,0.13414634146341464,0.5907042500154509,0.45,0.14285714285714285,0.002840909090909091,0.75,0.0030495361570795744,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7469183359013868,0.5869281045751633,0.7994186046511629,0.7761627906976744,0.7701149425287357,0.744047619047619,0.9058823529411765,0.9598765432098765,0.6136363636363636,0.6845238095238095,0.7077464788732395,0.6785714285714286,0.7804878048780488,0.9025974025974026,0.7083333333333333,0.8291666666666666,0.7302631578947367,0.7798507462686568,0.4338235294117645,0.6666666666666666,0.8205128205128205,0.8527397260273972,0.4050893988455582,0.4050893988455582,0.4050893988455582,0.4050893988455582,0.4050893988455582,0.3555187948754048,0.21844291144586794,0.2221596508517528,0.2221596508517528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75
0.05706687414960614,0.7184827073261435,0.0,0.2686737804878049,0.17496723460026212,0.8431372549019608,0.36623444821457424,0.4138036497094505,0.528971028971029,0.6666666666666666,0.0,0.0,0.17164179104477612,0.057140809023085784,0.0,0.26881720430107525,0.17541528239202658,0.5329012961116649,0.7027027027027027,0.0,0.0,0.0,0.4247583066847984,0.23159910670373896,0.25,1.0,0.00010270103728047654,8.798944126704795e-05,6.907985631389887e-05,0.0013416815742397139,0.00025006251562890725,0.0,0.0,0.836734693877551,0.6966030217391304,0.8733468864122907,0.5263901554193113,0.0,0.0,0.859514812662556,0.1689401888772298,0.1328125,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.7415254237288136,0.8206772415344809,0.625,0.4573170731707317,0.39073154652767766,0.6135135135135136,0.47023809523809523,0.006392045454545455,0.3333333333333333,0.005345159208658921,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.480000000000004,0.7599999999999909,0.2704160246533128,0.17712418300653593,0.8546511627906977,0.811046511627907,0.8908045977011494,0.8273809523809523,0.8735294117647059,0.8395061728395061,0.3090909090909091,0.5595238095238095,0.8767605633802816,0.8928571428571429,0.7987804878048781,0.8961038961038961,0.7500000000000002,0.7791666666666668,0.6644736842105261,0.869402985074627,0.6397058823529411,0.7395833333333334,0.7307692307692308,0.7876712328767124,0.3067964240461777,0.3064796564831761,0.43330986906940727,0.43330986906940727,0.43330986906940727,0.43330986906940727,0.43330986906940727,0.3664789525552583,0.4946219907081515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.19674220090365088,0.2621792487913722,0.0,0.21112804878048783,0.42070773263433814,0.0784313725490196,0.9273206495395057,0.29962279539198694,0.6068931068931069,0.7692307692307692,0.9529411764705882,0.5951115834218915,0.03171641791044776,0.19680518391073762,0.0,0.21313364055299538,0.4199335548172758,0.6101694915254237,0.7837837837837838,0.0,0.0,0.0,0.3593862405376428,0.5631077763893154,0.25,1.0,0.0007445825202834549,0.00024197096348438187,0.00025329280648429586,0.0,0.0,0.6666666666666666,0.0,0.8979591836734693,0.6006826114130435,0.9398697235864502,0.44744967009964115,0.0,0.0,0.8375765860537695,0.8562434417628542,0.89453125,0.0,0.0,0.0,0.8953488372093024,1.0,0.3333333333333333,0.3333333333333333,0.059322033898305086,0.7013724828439645,0.7129120879120879,0.29878048780487804,0.5577990770688697,0.6067567567567568,0.30357142857142855,0.008522727272727272,0.25,0.0031575405626428094,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6400000000000006,0.9199999999999875,0.20993836671802774,0.4202614379084967,0.8924418604651163,0.872093023255814,0.8764367816091955,0.8898809523809523,0.8735294117647059,0.8950617283950617,0.7590909090909091,0.738095238095238,0.8838028169014084,0.8214285714285715,0.7926829268292683,0.8896103896103896,0.7430555555555556,0.7125000000000001,0.7565789473684208,0.9104477611940298,0.7205882352941178,0.8281249999999999,0.8205128205128205,0.6917808219178081,0.4233281711952696,0.4233281711952696,0.22961424750105588,0.22961424750105588,0.1908700549063776,0.21200197099816978,0.21200197099816978,0.21200197099816978,0.21200197099816978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.017507894708661535,0.016362960208255856,0.0,0.09184451219512195,0.07339449541284404,0.6862745098039216,0.45278922281467116,0.930472015495973,0.6453546453546454,0.7948717948717948,0.6705882352941176,0.05472901168969181,0.7145522388059702,0.017584931380200626,0.0,0.09408602150537634,0.07109634551495017,0.6455633100697906,0.8108108108108109,0.0,0.0,0.0,0.48075735986893087,0.17781893705561824,1.0,1.0,0.0012324124473657183,0.0005279366476022877,0.0005526388505111909,0.0006708407871198569,0.0005001250312578144,0.6666666666666666,0.0,0.5408163265306122,0.6564943125,0.586578217478907,0.786189969633291,0.0,0.0,0.5823900456730688,0.4354669464847849,0.3671875,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.8389830508474576,0.524243446956913,0.7225274725274726,0.6829268292682927,0.5989936342473374,0.5202702702702703,0.5297619047619048,0.002130681818181818,0.6666666666666666,0.00559081628797922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999943,0.35999999999999943,0.09244992295839753,0.07450980392156863,0.8662790697674418,0.7674418604651162,0.8362068965517242,0.8184523809523809,0.861764705882353,0.8209876543209876,0.7590909090909091,0.7470238095238095,0.7323943661971831,0.7337662337662337,0.6707317073170731,0.711038961038961,0.6527777777777779,0.75,0.6973684210526314,0.8656716417910448,0.7132352941176472,0.7552083333333334,0.7948717948717949,0.8732876712328768,0.3798113473180346,0.3798113473180346,0.25319583274672675,0.25319583274672675,0.25319583274672675,0.3270730677178657,0.3270730677178657,0.3270730677178657,0.369189075038716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5833333333333333,0.75,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663
0.005872902212884582,0.9858683525474153,0.0,0.042682926829268296,0.6428571428571429,0.09803921568627451,0.8024014380352238,0.41941074523396876,0.6723276723276723,0.6666666666666666,0.14901960784313725,0.30233793836344314,0.22201492537313433,0.10122803022046482,0.0,0.5303379416282642,0.5049833887043189,0.7123629112662013,0.7837837837837838,0.0,0.00014893617021276596,0.0,0.5032511986039105,0.4242332124249387,0.25,0.0,0.00043647940844202524,0.0007919049714034316,0.0008289582757667864,0.0,0.0022505626406601653,0.0,0.2857142857142857,0.5714285714285714,0.5870106086956521,0.6610310697645133,0.43623817456411,0.0,0.0,0.6132057325203567,0.391395592864638,0.33984375,1.0,0.0,0.0,0.9418604651162791,1.0,0.0,0.0,0.5169491525423728,0.6435482056474294,0.4986263736263737,0.5548780487804879,0.6374018870645435,0.5527027027027027,0.35119047619047616,0.004971590909090909,0.5,0.012968936069354585,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7999999999999972,1.0,0.04699537750385208,0.230718954248366,0.8866279069767442,0.7354651162790697,0.9252873563218391,0.925595238095238,0.9058823529411765,0.9135802469135802,0.7999999999999999,0.8154761904761905,0.8838028169014084,0.801948051948052,0.7926829268292683,0.775974025974026,0.6250000000000002,0.7833333333333334,0.5789473684210527,0.7723880597014925,0.6029411764705883,0.5520833333333334,0.8012820512820513,0.8390410958904109,0.3524778262705899,0.3098409122905814,0.419153878642827,0.450936224130649,0.4611502182176545,0.5670139377727721,0.5670139377727721,0.40117555962269463,0.14775446994227792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.5,0.75,1.0,1.0,1.0
0.19053687115962792,0.014503532911863145,0.0,0.7732469512195123,0.2470511140235911,0.09803921568627451,0.81317660365164,0.5386889591191762,0.0,0.0,0.0,0.0,0.23880597014925373,0.19060034072324442,0.0,0.7741935483870968,0.24584717607973422,0.0,0.0,0.0,0.0,0.0,0.4424809360481575,0.4555941212681157,0.25,1.0,0.00012837629660059568,0.0004399472063352397,0.0004605323754259924,0.0,0.0007501875468867217,0.6666666666666666,0.0,0.5816326530612245,0.6444573451086957,0.8919865854426395,0.44744967009964115,0.0,0.0,0.6129704080710436,0.48373557187827915,0.234375,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.1694915254237288,0.6377545280683992,0.7087912087912088,0.5365853658536586,0.5473208215735152,0.6824324324324325,0.5416666666666666,0.002130681818181818,0.25,0.001962080034398768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999926,0.7199999999999989,0.7654083204930663,0.24771241830065358,0.5319767441860466,0.497093023255814,0.7385057471264368,0.5386904761904762,0.8705882352941177,0.7592592592592592,0.8272727272727273,0.8392857142857143,0.8802816901408451,0.8896103896103896,0.7926829268292683,0.8636363636363636,0.7361111111111109,0.6708333333333334,0.7565789473684208,0.9104477611940298,0.7205882352941178,0.8437499999999999,0.6282051282051282,0.7705479452054793,0.6300718006476137,0.6300718006476137,0.43635787695339995,0.43635787695339995,0.5701745741236097,0.5701745741236097,0.4184851471209348,0.4184851471209348,0.4184851471209348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
